2022-06-01T00:00:00, 0.20408857,0.098902576,0.012487664,-0.010028019,0.018582992,0.042050235,0.060806282,0.049650986,-0.09187073,-0.053592242,-0.05194622,0.01608799,0.0075996565,-0.016804093,0.0039216056,-0.011299768,-0.11380607,0.026884403,-0.122988835,0.019940903,0.018034846,-0.011382618,0.022087835,0.06047283,0.027484063,0.023486005,0.023052612,0.018666118,0.011481687,0.0013560511,-0.011920013,-0.02507399,-0.034283713,-0.04075102,-0.054079503,-0.06415518,-0.06155922,-0.050111536,-0.0365474,-0.026092986,-0.016778959,-0.007544735,-0.0033778793,-0.00420997,-0.0057601565,-0.005752377,-0.0023022345,0.0015444763,0.0037372196,0.0015208208,-1.2745607e-5,0.0002832332,0.0010169373,0.001726153,0.0031376595,0.0037638494,0.0037511855,0.0057286574,0.0075004096,0.0089255385,0.009804659,0.01080925,0.011679203,0.011668035,0.010157341
2022-06-01T03:00:00, 0.0023848338,0.0027735385,-0.005246782,-0.011143688,-0.012527211,-0.014326754,-0.018040756,-0.011862071,0.05769861,0.065325454,0.03736375,0.053630758,-0.015769932,-0.053953566,-0.013964189,0.013546314,-0.062407903,0.09141744,-0.06476662,0.055585694,0.028685877,-0.018719431,0.012978954,0.06303038,0.039114434,0.038705256,0.04067582,0.039049406,0.036445886,0.032848887,0.026519768,0.019414121,0.012717333,0.0060591656,0.00012538246,-0.0036688019,-0.004192507,-0.0028263105,-0.002597679,-0.0021629455,-0.0007663772,0.0008130396,0.00038873355,-0.0014458536,-0.00434657,-0.004826088,-0.0024254117,-0.00021921423,-0.002559096,-0.006853464,-0.009321186,-0.009759647,-0.008943113,-0.007652778,-0.00655828,-0.00531007,-0.00435721,-0.004057085,-0.0034192572,-0.002190271,-0.0010440222,-3.770112e-5,0.00067145826,0.0007543218,-0.00043628854
2022-06-01T06:00:00, 0.090139255,0.11512668,0.07973149,0.08793424,0.08570925,0.023624128,-0.032883268,-0.06551358,0.027995154,0.058037333,0.06269592,0.11596259,0.024210332,-0.022130845,0.07720415,0.12331385,0.015622938,0.14457929,-0.026268173,0.074880004,0.026354382,-0.040429663,-0.016856557,0.029903522,-0.003274536,-0.013904739,-0.010593205,-0.0031613389,0.00053232844,-0.00360701,0.0043831323,0.005978383,0.0002058097,-0.0050152657,-0.0040667127,-0.00012089868,0.0037252519,0.0022835315,-0.0026393353,-0.0019414406,0.00035817557,0.0037430432,0.006269827,0.008087475,0.010950161,0.016509077,0.023280157,0.030432772,0.032026608,0.027004402,0.022645572,0.020790173,0.019166151,0.019253595,0.018859496,0.018141787,0.018379811,0.017614588,0.016751697,0.016368067,0.015669066,0.014532802,0.013030526,0.010956993,0.007861862
2022-06-01T09:00:00, 0.045206685,0.026981479,0.027024942,0.03312521,0.038550675,0.056490324,0.073140174,0.097396605,0.23700076,0.2186065,0.16547617,0.15010536,0.06471123,0.059683636,0.107980035,0.12318804,0.026902795,0.17950009,0.017671393,0.1323268,0.101252064,0.0519648,0.0770475,0.10692583,0.06171946,0.050350033,0.044274934,0.043013856,0.03639123,0.031073883,0.027271554,0.02130309,0.015077037,0.008588366,-0.0040156734,-0.014946554,-0.010660986,-0.010735129,-0.010480683,-0.008744532,-0.0051223882,-0.0051540937,-0.0079967445,-0.01098846,-0.0099435905,-0.008549609,-0.004999154,0.0014621865,0.0053274683,0.006393727,0.0061029196,0.0073749544,0.009249224,0.010539426,0.009960674,0.008623308,0.007004798,0.0040484085,0.0023548505,0.0020471835,0.0014972542,0.00042807305,-0.0010061526,-0.0029150469,-0.0058228956
2022-06-01T12:00:00, 0.08460318,0.028092632,0.039666723,0.067153364,0.03550007,0.043004915,0.03073285,0.093466684,0.15172225,0.17235418,0.12754096,0.1371034,0.07933556,0.049981143,0.07951652,0.064622566,-0.041808248,0.091626704,-0.098105766,0.0116198575,-0.010236502,-0.039917167,0.0045475685,0.046828255,0.0038611183,-0.0050020283,-0.0011427025,-0.0044204695,-0.024325809,-0.0490428,-0.04382585,-0.030193584,-0.028149098,-0.032386,-0.045411974,-0.041917548,-0.029368816,-0.02655624,-0.027380293,-0.025999969,-0.022974228,-0.019806534,-0.018346284,-0.017806595,-0.011618464,-0.0065372135,-0.0022202923,0.0024576548,0.00433462,0.0030224554,0.0011050438,0.0026699034,0.006678617,0.008749062,0.008795544,0.008677151,0.0074017523,0.0049304655,0.0039805416,0.004056526,0.0040900772,0.0034142188,0.002124908,0.0002281594,-0.0026527285
2022-06-01T15:00:00, -0.00043294657,-0.00017088215,-0.0005983332,-0.003580011,-0.00393169,-0.0014211534,-0.00091335643,-0.0017794236,-0.010835736,0.0236191,0.04209648,0.06966599,0.013713915,-0.034905788,0.022141265,0.048739176,-0.04230495,0.12142518,-0.06308982,0.051471967,0.011539893,-0.04066356,0.007570893,0.074140504,0.047904577,0.040390026,0.0345615,0.03426064,0.02094594,0.010027739,-0.0020486994,-0.01476544,-0.016959472,-0.011124007,-0.013120573,-0.010701872,-0.007984238,-0.009561557,-0.01437854,-0.016323632,-0.017374929,-0.017734291,-0.01868263,-0.020764371,-0.021650808,-0.017804695,-0.0103295045,-0.004294056,-0.0019377596,-0.0027996497,-0.0031692353,-1.2052037e-6,0.0036848122,0.005569383,0.0068333107,0.00775358,0.00832068,0.00791497,0.00787266,0.007775327,0.007268624,0.0066971052,0.0060165348,0.0049146684,0.003287684
2022-06-01T18:00:00, -0.120946504,0.07439205,0.06409776,0.044794396,-0.030707529,0.0117082205,0.038093433,0.062441174,0.10273729,0.12522224,0.084967926,0.052426536,-0.0058329203,-0.012410046,0.074521765,0.111769594,0.016916102,0.1722516,0.006305418,0.14123265,0.10792292,0.042595796,0.04961918,0.10318236,0.08700518,0.094089806,0.08679543,0.06729219,0.0401525,0.027012138,0.014267344,0.0039717797,-0.002702055,-0.0026492532,-0.008098289,-0.009607521,-0.003589165,-0.0005492533,-0.0033855962,-0.0056623057,-0.008134556,-0.009117951,-0.009687366,-0.010509907,-0.009955054,-0.0076252697,-0.0033591047,0.0014907677,0.0050329324,0.005703661,0.005437904,0.00714434,0.008710669,0.009074096,0.010295542,0.011444754,0.011392077,0.011205979,0.01173728,0.012675776,0.013548965,0.014125455,0.014272345,0.013905629,0.013104658
2022-06-01T21:00:00, 0.026736751,0.0122066,0.031120438,0.051450476,0.062970564,0.081050545,0.096781306,0.1289486,0.20709376,0.20118482,0.15828559,0.12932229,0.071373396,0.05499205,0.081987984,0.06528525,-0.020655442,0.14382781,-0.018555656,0.10941921,0.07605288,0.016748233,0.03447493,0.076681174,0.033697754,0.016758723,0.010068809,-0.000952057,-0.011897013,-0.016400315,-0.014624843,-0.015938556,-0.022619853,-0.030617066,-0.03103613,-0.025487246,-0.018224139,-0.012363723,-0.012797309,-0.015177111,-0.019624662,-0.025370702,-0.029588107,-0.031316303,-0.03075099,-0.02986598,-0.026294243,-0.021288877,-0.019331558,-0.02034605,-0.018871376,-0.014590249,-0.012650401,-0.012495623,-0.011792926,-0.011480905,-0.011716742,-0.011600915,-0.010615428,-0.008485104,-0.006386942,-0.0048024077,-0.0035050905,-0.0026283462,-0.0023198458
2022-06-02T00:00:00, 0.09497733,0.020104637,0.06337804,0.020590307,-0.02646369,-0.007886374,0.03389243,0.054448616,0.019208487,0.044367235,0.08883473,0.078635715,-0.022499694,-0.045392,-0.029099308,-0.0427262,-0.12217129,0.044819534,-0.11608369,0.012318969,-0.025872964,-0.08268386,-0.05420065,-0.0037538898,-0.03639884,-0.043131296,-0.044574246,-0.050885633,-0.060408372,-0.072186835,-0.087125294,-0.102696046,-0.11067292,-0.1097021,-0.1005302,-0.08460295,-0.06966225,-0.0546659,-0.040241584,-0.031752568,-0.029729802,-0.031561308,-0.03172428,-0.028286384,-0.025849983,-0.01831307,-0.008554242,-0.0019928466,0.0028064959,0.006968271,0.012499805,0.016278964,0.015380332,0.015091309,0.01648058,0.0173343,0.016689768,0.01649598,0.016660644,0.016872661,0.017128155,0.017354125,0.017341148,0.016539788,0.013929733
2022-06-02T03:00:00, 0.00038469656,-0.0052050184,-0.013511416,-0.015039487,-0.011869617,-0.012833834,-0.013752241,-0.0050748633,0.103598095,0.12645821,0.11372354,0.11635415,0.065366305,0.014229923,0.03234486,0.022481924,-0.04861719,0.116126254,-0.04565665,0.08412747,0.052757867,-0.003629983,0.0183226,0.065983884,0.03160317,0.01727217,0.01110026,0.009761319,0.008059738,0.0038316168,-0.002431041,-0.013126115,-0.026990928,-0.03707092,-0.040712032,-0.03934568,-0.03293158,-0.024782494,-0.01783452,-0.013486982,-0.009884639,-0.008863064,-0.008622343,-0.008274324,-0.010200336,-0.008821894,-0.0032661473,0.0016376774,0.0041077156,0.004661365,0.00076743076,-0.003474613,-0.004907997,-0.0036028265,-0.002145896,-0.0014224407,-0.0014747265,-0.0013697891,-0.0009441462,-0.00061184494,-0.00057149085,-0.00050054654,-0.00061880855,-0.0013727617,-0.00303187
